,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
3361,Alan Walker,Lost Control,222320,2021-04-23 09:35:00,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,0lG6QM1jjbbX5UUn3DPmrZ,4,Different World,3nzuGtN3nXARvvecier4K0
3362,The Snake Charmer,Pirates of the Carribeann Theme,235676,2021-04-23 09:40:00,0.446,0.9,0,-11.242,1,0.0602,0.00214,0.781,0.0849,0.318,110.028,6zPTnUB9UE2hZ5KNdovblq,3,Pirates of the Carribeann Theme,3OF0yTahVzM1WsNOrbs6aS
3364,The Intermezzo Orchestra,Pirates of the Caribbean (Main Theme),9651,2021-04-23 09:57:00,0.581,0.437,7,-15.639,0,0.0324,0.00848,0.919,0.0899,0.26,105.608,7FCdQ7d58Hal33Ce4t5RYd,3,The Movie Night Album,6ywNKpaJDJ9xdoM4pfbkts
3371,The Score,The Fear,128515,2021-04-23 10:44:00,0.498,0.628,7,-5.709,0,0.0317,0.00686,0.0,0.362,0.218,138.099,2cppGOIz0cuDnKoGzrDsJQ,4,Pressure,4enE8eppWJ9fQXLqTP2TDE
3411,Geek Music,Interstellar- Main Theme,4771,2021-04-23 14:29:00,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,5tE3p4vIwoqUZLkKF2PNeB,3,Interstellar- Main Theme,2dZ8JUTMTOqU6vpRL0qoG9
3413,Hans Zimmer,Detach,173796,2021-04-23 14:46:00,0.244,0.108,0,-14.973,1,0.0451,0.188,0.909,0.0509,0.0254,118.723,4LFTLsnrGGZFtHdjlrV8Gx,4,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],3B61kSKTxlY36cYgzvf3cP
3526,Brian Tyler,Clouds Score Suite,559961,2021-04-25 06:54:00,0.383,0.238,10,-13.231,1,0.0288,0.873,0.917,0.0716,0.0369,102.042,5l3HdNxHfzukubdqakV6hL,3,CLOUDS (Music From The Disney+ Original Movie),6wxPYC9LuoJCtKtFw4UDgf
3527,Brian Tyler,Brian And Mia,198853,2021-04-25 06:57:00,0.24,0.0532,4,-27.801,0,0.0385,0.874,0.884,0.0908,0.0315,97.393,2U36fmTaW67BQgboHkieNt,4,Fast & Furious (Original Motion Picture Score),6Zuqq61QgvmnCfEjA8Fb4R
3528,Brian Tyler,Now You See Me 2 Main Titles,180320,2021-04-25 07:01:00,0.622,0.6,11,-10.038,0,0.0324,0.29,0.849,0.103,0.0867,102.52,2kfyCVwpNexatN2NckQ34y,4,Now You See Me 2 (Original Motion Picture Soundtrack),28ezsQ65DME0kZPGeeagHF
3529,Brian Tyler,Avengers: Age of Ultron Title,43960,2021-04-25 07:06:00,0.285,0.649,2,-12.683,1,0.0431,0.104,0.765,0.112,0.0396,79.804,1Gr42a4vVKYW4hTgPjklvh,4,Avengers: Age of Ultron (Original Motion Picture Soundtrack),0xJzVmrwTmCvzaXWzE7jbP
3530,Brian Tyler,Iron Man 3,143453,2021-04-25 07:06:00,0.381,0.582,2,-11.52,1,0.0406,0.0328,0.94,0.0843,0.0697,133.991,7u5XBHnht6dyoRXRBb5soK,4,Iron Man 3 (Original Motion Picture Soundtrack),7x6etI9jQ2ePxZUOQaPrbi
3531,Brian Tyler,Ships of Legend,14694,2021-04-25 07:09:00,0.58,0.454,5,-15.149,0,0.0301,0.361,0.902,0.194,0.191,80.25,2QMRSK5E6PbvOAbJjr44C9,4,Assassin's Creed 4: Black Flag (Original Game Soundtrack),76Sa34PcsBjp52vsjOd0Tz
3571,The Score,Golden,186306,2021-04-25 21:25:00,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,45S5WTQEGOB1VHr1Q4FuPl,4,Fine Line,7xV2TzoaVc0ycW7fwBwAml
3587,The Score,Human,910,2021-04-26 04:21:00,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,7sbw45bbzVK8jj5K3jC0JD,4,I Hope - Sad Country Songs,0TFWNpKEpFTBmGmvvOIYKl
3606,Kodaline,Teenage Kicks,2389,2021-04-26 07:37:00,0.552,0.189,11,-13.369,1,0.0303,0.889,0.0004,0.0846,0.172,107.813,2fWku7UsCU5fNH7eZTK1M0,4,One Day At A Time (Deluxe Edition),0ohXh14O594TF0HAyBsUOE
3619,Kodaline,The Evening,260190,2021-04-26 14:01:00,0.297,0.609,11,-8.053,1,0.0387,0.0231,0.0005,0.0705,0.198,120.092,3tgctsTaStwyDVCH039wK0,4,One Day At A Time,2S3HfZLtg6KQ6czD3lyfBH
3630,Kodaline,Love Like This - Acoustic,241640,2021-04-26 17:40:00,0.398,0.151,4,-14.402,1,0.0342,0.961,0.0443,0.0923,0.0749,107.068,5Wjf9NsW6QCmBiDIdVvMbP,4,In A Perfect World (Collection),2i9dapZV0tpWCBtqj9cA0Z
3650,NF,Let You Down,5296,2021-04-26 19:10:00,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,52okn5MNA47tk87PeZJLEL,4,Perception,1KOmHyNLuOe5YrPhD3Juuf
3668,FINNEAS,Can't Wait To Be Dead,1337,2021-04-27 07:17:00,0.724,0.438,9,-8.477,1,0.0285,0.0122,2.91e-05,0.0954,0.322,99.947,0gqGNbqhZ0RLp3ypz51cHY,4,Can't Wait To Be Dead,2pGFIqzeHkIzEdGlORMsTr
3680,Jeremy Zucker,comethru,6249,2021-04-27 09:30:00,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,18uwL0vNUanqZH0ro2QcOP,4,"summer,",6Whp0T7d1SAt4gDUNkWWD1
3726,FINNEAS,I Don't Miss You at All,530,2021-04-27 17:45:00,0.839,0.316,1,-7.57,0,0.224,0.609,0.0004,0.103,0.531,148.094,6ee7CHWggDCiHtZdgzqnJG,4,Blood Harmony (Deluxe),1O1Ulu4uuaceAzsNfN7ks0
3736,Lifehouse,Wish,162747,2021-04-27 20:21:00,0.771,0.687,8,-7.824,0,0.156,0.603,0.0,0.189,0.225,94.951,39m83gjG1lNr7Un0dJndFw,4,Wishlist (feat. Kaprila),3fyH2rJzSONq5x4fEZQcJU
3741,The Weeknd,After Hours,83507,2021-04-27 20:30:00,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,2p8IUWQDrpjuFltbdgLOag,4,After Hours,4yP0hdKOZPNshxUOjY0cZj
3824,Lorde,Team,4411,2021-04-29 04:41:00,0.691,0.578,6,-7.436,1,0.106,0.167,0.0,0.305,0.412,99.984,3X9sNDojHwE78rHnYEZfe0,4,Slow Songs 2022,4Iwe08K8MUNUfScRhOohOs
3842,Lukas Graham,7 Years,133286,2021-04-29 09:00:00,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,5kqIPrATaCc2LqxVWzQGbk,4,Lukas Graham,4rFrdkSWs0dtj0rWPzOk1v
3887,David Shane,Colors,24745,2021-04-30 13:12:00,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,1TnUURhehaoMWKAqQtirm6,4,BADLANDS,5U5rt98q8Jqx4lP3RdqYfO
4038,Clean Bandit,I Miss You (feat. Julia Michaels),188429,2021-05-03 08:58:00,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,0Ult84lvFuqNvbyXwyRQ58,4,What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc
4070,P!nk,Try,247906,2021-05-03 15:08:00,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,1jF7IL57ayN4Ity3jQqGu0,4,The Truth About Love,2Q9oTK48eb85waX1fFJsvj
4071,Echosmith,Cool Kids,935,2021-05-03 15:12:00,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,4,Talking Dreams (Deluxe Edition),1oHY6eQmEG8skElDvFgKz2
4089,Martin Garrix,In the Name of Love,181132,2021-05-03 15:53:00,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,23L5CiUhw2jV1OIMwthR3S,4,In the Name of Love,1FOJ5IXGXe8dl0cXvCU6wK
4124,Demi Lovato,Heart Attack,1683,2021-05-04 00:26:00,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,1V6gIisPpYqgFeWbMLI0bA,4,Demi,6Kssm2LosQ0WyLukFZkEG5
4125,John Mayer,Love on the Weekend,212626,2021-05-04 00:30:00,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000681,0.0612,0.422,119.971,0oiCeOPwm4zhwfyIpAE37y,4,The Search for Everything,0jZFu2tihRJ65iYAo0oOtP
4149,Maroon 5,Maps,934,2021-05-04 05:43:00,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,7oUHzZKNKUTrlU7DYxhQ7v,4,V (Asia Tour Edition),6LtzdMGhOCh9s6sssWrpuD
4150,Ed Sheeran,The A Team,90839,2021-05-04 05:47:00,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,1VdZ0vKfR5jneCmWIUAMxK,4,+,0W5GGnapMz0VwemQvJDqa7
4161,JP Cooper,September Song,1855,2021-05-04 06:41:00,0.614,0.615,0,-6.7,0,0.0444,0.054,0.0,0.0921,0.374,95.942,7KCuGg4Ysm1FtHcdllkutr,4,chill mode,23gw5b6dJklyKZwHrfD3a9
4191,Shawn Mendes,Mercy,208733,2021-05-04 11:22:00,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,0AS63m1wHv9n4VVRizK6Hc,4,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq
4205,Ragnar Seaholm,Small Steps,2011,2021-05-04 14:09:00,0.405,0.0197,8,-28.997,0,0.0468,0.992,0.923,0.098,0.199,102.602,0Is6AFJld5SKScJRFXa8uC,4,Small Steps,0BkethbNdpBDbPpUV75ZIx
4265,Simple Plan,Perfectly Perfect,8904,2021-05-04 22:08:00,0.602,0.547,0,-6.954,1,0.0304,0.011,0.0,0.117,0.508,131.942,3jzU2G7zznQ3bpUzNEBgmj,4,Taking One for the Team,0cDtMoDHC3Pja0V1qrfBdT
4278,Sam Smith,Stay With Me,87237,2021-05-05 08:24:00,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,5Nm9ERjJZ5oyfXZTECKmRt,4,In The Lonely Hour,08jWgM4vSkTose4blKBWov
4369,SYML,Where's My Love - Acoustic,182742,2021-05-06 10:26:00,0.554,0.225,3,-11.324,1,0.0281,0.892,0.0321,0.107,0.221,104.007,0ElpbbncWT9aS7mgoqEHbQ,4,Where's My Love,6U6yE35iYGweoUiFFjuBdC
4386,Troye Sivan,Strawberries & Cigarettes,59176,2021-05-06 12:05:00,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,3afkJSKX0EAMsJXTZnDXXJ,4,Strawberries & Cigarettes,5L0bixsyXEkomsyucUySjy
4392,David Archuleta,Numb,222746,2021-05-06 12:35:00,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,3o9kpgkIcffx0iSwxhuNI2,4,Numb Little Bug,20zaiRxxUfDqdCKsdSo7HM
4401,Quietdrive,Forget the Lies,165404,2021-05-06 17:21:00,0.484,0.64,6,-8.592,1,0.0283,0.0242,0.0,0.235,0.296,82.015,06LZcxlNSBZmYQGdgKTfzQ,4,The Ghost of What You Used to Be,7jwnCpaIciBYB5odizypWL
4420,Coldplay,In My Place,563,2021-05-06 21:50:00,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,2nvC4i2aMo4CzRjRflysah,4,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ
4426,Coldplay,Fix You - Live in Buenos Aires,23100,2021-05-06 21:51:00,0.256,0.625,3,-7.53,1,0.0348,0.00534,0.00386,0.179,0.201,140.351,7mGJlNOAOmJ5ptkmujg1Gv,4,Live in Buenos Aires,19CvkGjYpifkdwgVJSbog2
4584,DaBaby,ROCKSTAR (feat. Roddy Ricch),1809,2021-05-08 02:38:00,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,4,BLAME IT ON BABY,623PL2MBg50Br5dLXC9E9e
4586,Dua Lipa,Don't Start Now,183290,2021-05-08 02:44:00,0.768,0.751,11,-6.185,0,0.0509,0.0459,2.82e-06,0.351,0.809,123.978,4ddxElPHVJrP7I526DIcfV,4,Workout Hits,69Kiq71Eyjg3Hl9ycRsNEi
4591,Jawsh 685,Savage Love (Laxed - Siren Beat),22919,2021-05-08 03:08:00,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4TgxFMOn5yoESW6zCidCXL,4,Savage Love (Laxed - Siren Beat) [BTS Remix],5O6izFQ2veRaZOcQSyOi4o
4614,Five For Fighting,Superman (It's Not Easy),221693,2021-05-08 12:20:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
4620,The Score,Glory,166822,2021-05-08 15:59:00,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,6hypt8VPJxeMXTTcRUHS86,4,Pressure,4enE8eppWJ9fQXLqTP2TDE
4656,Darshan Raval,Needa Padadhani,161184,2021-05-09 04:40:00,0.593,0.557,1,-6.669,0,0.0319,0.185,0.0,0.139,0.236,123.968,5Iov3SMWrdViSVKviEdyKC,4,Jersey,2FJmYZos4BIzkjvhmAy1hU
4675,Kunal Ganjawala,Naaku Neeku,7151,2021-05-09 10:07:00,0.823,0.856,9,-5.925,1,0.0684,0.0382,0.000135,0.025,0.703,121.04,38YSEil3QR7cWlAGnGofhE,4,Aparichithudu,7K81VW3Eo3uzJ0P1mUeISU
4751,Shreya Ghoshal,Pillagali,101,2021-05-10 16:02:00,0.748,0.577,11,-7.038,0,0.0791,0.335,1.69e-06,0.0603,0.645,134.025,55iQGZi7Wo0QepOOJbrwn1,4,Athadu,6nlrhHVOHgVohenouAbuje
4806,Imagine Dragons,Start Over,186080,2021-05-11 12:54:00,0.698,0.928,1,-5.051,0,0.0706,0.00551,0.0001,0.153,0.757,98.04,2Iug43iQrHN8CbGsUd2tEt,3,Evolve,33pt9HBdGlAbRGBHQgsZsU
4884,Imagine Dragons,The Unknown,66918,2021-05-12 13:19:00,0.426,0.766,0,-8.13,1,0.0894,0.0255,0.000808,0.0931,0.345,120.178,27zRTKEWiXOlDG91Q6F2Oo,4,Smoke + Mirrors (Deluxe),0Ikw6ho559687KCPbSjr0K
4893,Fall Out Boy,"Love, Sex, Death",61541,2021-05-12 18:19:00,0.233,0.942,6,-5.299,0,0.189,8.57e-05,0.182,0.587,0.597,188.035,4KTTq4ioVF3MTu1cp7pH5z,4,PAX AM Days,03eAUnVRV8HiocTehgn6fe
4894,Metallica,Wherever I May Roam,403866,2021-05-12 18:47:00,0.55,0.824,9,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,22GbAGb80ZZNgm2yrBMnpR,4,Metallica,2Kh43m04B1UkVcpcRa1Zug
4909,Gracie Abrams,Brush Fire,37108,2021-05-12 21:36:00,0.528,0.367,2,-9.227,1,0.055,0.878,0.000146,0.0795,0.293,128.715,4jp8ragG1fHm1eucECebYF,4,Brush Fire,0q9LcQHXp9DuszlWNJZoLB
4952,Aditya Rao,Shokilla,100484,2021-05-13 09:52:00,0.797,0.719,7,-6.879,1,0.13,0.0262,0.000245,0.44,0.759,101.0,7KiM3AFZmkWTAd5h9gybzn,4,Saahasam Swaasaga Saagipo,4Y48mLFqW5aJ7LRoUUMx6J
4971,Rekha Bhardwaj,"Judaai (From ""Badlapur)",21419,2021-05-13 20:16:00,0.298,0.37,7,-9.386,0,0.0854,0.748,1.3e-05,0.138,0.227,69.538,5K5kYg6D3rOks7NyLpziTU,4,Badlapur (Original Motion Picture Soundtrack),2jrhoBoX4Ktvq3PYL04PIR
4975,Louis Tomlinson,Two of Us - Acoustic,226465,2021-05-13 20:43:00,0.714,0.358,0,-8.074,1,0.057,0.817,0.0,0.0838,0.376,126.005,79YGfoagW5Z75PDvnZK5vl,4,Two of Us (Acoustic),0penyAnXxURpEsSIvrlLcz
4989,Imagine Dragons,Amsterdam,241426,2021-05-14 00:06:00,0.516,0.768,9,-4.964,1,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,5gXdinVZqeuDIVxogWzRk0,4,Night Visions,6nxDQi0FeEwccEPJeNySoS
4995,Imagine Dragons,Cha-Ching (Till We Grow Older),3465,2021-05-14 10:03:00,0.516,0.867,7,-6.118,1,0.0388,0.0041,7.5e-06,0.0597,0.134,129.982,6AynCuiHTQuVMYN2re6jcS,4,Night Visions,6nxDQi0FeEwccEPJeNySoS
5018,Vail Bizier,Ce n’est pas la mer à boire,151500,2021-05-14 11:15:00,0.473,0.0426,2,-22.467,1,0.0491,0.995,0.961,0.0985,0.382,109.914,2LdkHXvU7cvGzybVuIBlXZ,4,Ce n’est pas la mer à boire,6KBRQMShV9Bw3ANK9PIQI6
5019,Hiroshi Yamazaki,The First Steps,134820,2021-05-14 11:19:00,0.319,0.22,0,-15.025,1,0.0318,0.975,0.937,0.151,0.473,77.726,5Ica7TWlqa11k4R4VBR2aR,4,Your Tale,7j5J3dQj7dIiT8f4XKPc3Q
5020,Dirk Maassen,To the Sky (Moderate),270716,2021-05-14 11:24:00,0.315,0.0778,9,-19.953,0,0.0443,0.988,0.894,0.0775,0.0381,60.583,0icJXGequFzOB37jNOLaeU,4,The Sitting Room Piano (Chapter I),2IOYol3hcKqgBL5JqxrmIr
5036,Alan Walker,Believers,49656,2021-05-14 19:05:00,0.649,0.69,8,-5.384,0,0.0296,0.0247,0.0,0.161,0.593,104.04,4bMLBGnjAGVFpjAfIkD0UY,4,Believers,74KEYV3bI7VYVw8rZbITEB
5066,FINNEAS,What They'll Say About Us,187601,2021-05-14 22:32:00,0.538,0.318,7,-13.036,0,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,4W1gUkq2TAOOFCBet3i3WR,4,Optimist,3KChz6qdEH9AfHE6VCBshZ
5171,Kygo,First Time - Gryffin Remix,163596,2021-05-15 09:45:00,0.494,0.81,3,-4.37,1,0.0533,0.0564,0.0,0.104,0.426,104.913,6LIe9o2p1xfj72rx4NDY8k,4,First Time (Remixes),7HHIhheCJaHwKL6fNXEsUI
5172,Alan Walker,The Spectre,193787,2021-05-15 09:51:00,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,2DGa7iaidT5s0qnINlwMjJ,4,The Spectre,1IKRstg3XuCuLWeCg3oaAW
5173,Klingande,Pumped Up,1584,2021-05-15 09:52:00,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,7Bj5sIMpuI5io0C6EO6BWr,4,The Album,3Q1fYsdTHS2PYz4IKp0Jnc
5174,Tyron Hapi,Anyway,169218,2021-05-15 09:54:00,0.747,0.844,5,-4.91,0,0.0822,0.0762,6.27e-06,0.115,0.671,103.926,02kWdZtyuncU289RG1vsez,4,Anyway,5ghy4I5zHv2ohBT829HA6e
5175,David Guetta,2U (feat. Justin Bieber) - Seeb Remix,214812,2021-05-15 10:01:00,0.639,0.735,8,-4.948,0,0.0937,0.141,0.0,0.17,0.578,139.984,7N118VYdB5NbtnDhsmmndA,4,2U (feat. Justin Bieber) [Seeb Remix],1HpfqC8IJrtzFAHqzaain9
5176,Skrillex,Would You Ever,220353,2021-05-15 10:09:00,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,57p8CBvPOxrvyCbn6ttl5r,4,Would You Ever,2czvZrAe1DWj6uc4iOqtJX
5179,Cheat Codes,No Promises (feat. Demi Lovato) - Ashworth Remix,199338,2021-05-15 10:24:00,0.651,0.642,10,-7.095,1,0.0656,0.429,0.0,0.187,0.55,121.048,7InzQLR47Yhmyd9FIQUnUP,4,No Promises (feat. Demi Lovato) [Remixes],6rdvwxvLrjmdgLt0OatD4F
5180,PNAU,Go Bang,26781,2021-05-15 10:27:00,0.598,0.893,2,-3.072,1,0.0319,0.0714,0.0159,0.146,0.485,120.972,5XYXgYQJvY87aCFxK5sOnp,4,Changa,7DrBomoczF4cn1kjyioHJe
5181,Martin Garrix,Ocean (feat. Khalid) - DubVision Remix,315000,2021-05-15 10:35:00,0.611,0.835,3,-4.686,1,0.0558,0.0192,8.92e-06,0.0963,0.499,127.978,5hxIWOdB3YAwuRMcdYUXNB,4,Ocean (feat. Khalid) [Remixes Vol. 1],3ruHwnIGTj3Bz0dtS0rhv3
5194,CamelPhat,Cola,7274,2021-05-15 13:47:00,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,1HrMWH5GUdK6Yi94rbANJA,3,Cola,4Mz3YFnTKm7JbuOi25mDWH
5196,Unlike Pluto,Everything Black,1761,2021-05-15 13:47:00,0.62,0.864,5,-4.334,0,0.114,0.0323,0.0,0.117,0.395,98.059,3UEnF6y5tyHVtMzldS3svp,4,Everything Black,65QMh46zprwhLoYR9vOlVz
5198,The Prince Karma,Later Bitches,1336,2021-05-15 13:47:00,0.769,0.518,8,-6.563,1,0.102,0.000573,0.108,0.342,0.504,121.116,2UqYHXtJ0qLzd3fajJ7HSb,4,Later Bitches,3W3nyGKsdxutTJ1WOhxcjr
5203,Feder,Goodbye (feat. Lyse) - Radio Edit,1748,2021-05-15 13:56:00,0.832,0.876,6,-5.124,0,0.205,0.173,0.737,0.162,0.635,120.057,3PnOOmkxruDDAiMYZZTgO7,4,Goodbye (feat. Lyse) [Radio Edit],2UGPPuVJHDKLYd9Z2G7zS4
5205,Claptone,No Eyes - Radio Edit,1071,2021-05-15 13:56:00,0.93,0.483,3,-9.925,1,0.0411,0.0289,0.00244,0.103,0.57,120.022,1a8tAQAzHIPQ00OPBXGWPz,4,No Eyes,4R4htT1kdyGu2SlOftxZvd
5207,Lost Frequencies,Reality,1862,2021-05-15 14:00:00,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,1Mys1gf9SkMBAVGGxpkJ7d,4,Less Is More,5ofMsLtz8HogkhrlTQ1UaG
5208,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie) - Thomas Rasmus Chill Mix,1106,2021-05-15 14:00:00,0.432,0.788,9,-6.126,0,0.0997,0.00509,1.36e-06,0.0777,0.188,187.976,122AOGwKIrI40hLGYRwirG,4,Rockabye (feat. Sean Paul & Anne-Marie) [Remixes],37fZHLKGbcQE79BhxMCMWc
5210,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),5368,2021-05-15 14:00:00,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,3c8iiZGfEammKJuWTErE5x,4,I,2S56F6bIk01HboGbJJJ1IQ
5211,Alle Farben,Bad Ideas,1282,2021-05-15 14:00:00,0.749,0.71,7,-6.63,1,0.0331,0.0163,0.0237,0.0892,0.678,120.005,0uNU2DnGjyjzqeaK3z5rSi,4,Music Is My Best Friend,6Y9pKRKhOZ3t1ILhEFDXuZ
5436,LiSA,だってアタシのヒーロー。,90575,2021-05-16 16:26:00,0.394,0.99,10,-0.589,0,0.188,0.0365,0.0,0.174,0.269,188.954,45UI1yzA7vjkWHoAUZ8nGp,4,だってアタシのヒーロー。,6RIrlLnU6kxuBnYXQVg25m
5457,John Williams,Imperial Attack,6562,2021-05-16 20:07:00,0.168,0.181,4,-15.593,1,0.0358,0.888,0.888,0.0798,0.0377,81.695,3KVsq9veMUESIb3ln7Rowv,4,Star Wars: A New Hope (Original Motion Picture Soundtrack),55gMu4AvAKCbCaGv3GIXgy
5459,John Williams,Princess Leia's Theme,97726,2021-05-16 20:12:00,0.0784,0.0649,5,-18.985,1,0.0425,0.857,0.951,0.0712,0.0308,73.13,7hlYfQpGJWdheP2quiyz8j,3,Star Wars: A New Hope (Original Motion Picture Soundtrack),55gMu4AvAKCbCaGv3GIXgy
5475,Imagine Dragons,Roots,174506,2021-05-17 13:16:00,0.637,0.887,7,-5.444,0,0.227,0.707,0.00188,0.326,0.596,157.759,4GITtbZtRCQXhWLMXrWXHt,4,Roots,6SW9d1zYefC5SUzPsJFUMU
5481,Ina Wroldsen,Strongest (Alan Walker Remix),100172,2021-05-17 13:36:00,0.722,0.787,0,-4.013,1,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,2r9hCNjupNy2C2g3r6SNz6,4,Strongest (Alan Walker Remix),3d1YhgZvB8NLZLakA5l4rk
5487,L'Orchestra Numerique,Hokage's Funeral (From 'Naruto'),79664,2021-05-17 15:56:00,0.748,0.683,7,-14.331,1,0.0403,0.0602,0.839,0.112,0.867,130.025,4lT7rjfLodAOngg3t0dJMb,4,Emotional Anime,75h2Q83EJZVWa54xKiN8UW
5667,Florian Picasso,Restart Your Heart,109563,2021-05-19 10:30:00,0.679,0.842,0,-4.738,1,0.0528,0.0103,0.625,0.252,0.202,125.973,1ZCJuvgtyPZGLNWfHTpWeB,4,Restart Your Heart,5Twkvtgo6tMIA0pAphY4N6
5684,Imagine Dragons,Bleeding Out,223160,2021-05-19 17:39:00,0.227,0.759,5,-4.136,0,0.0908,0.0146,0.0,0.0986,0.331,169.444,1oQjPp1I7cwVE24JivbhzT,4,Night Visions,6nxDQi0FeEwccEPJeNySoS
5721,Selena Gomez,Back To You - Joey Pecoraro Remix,1187,2021-05-20 06:57:00,0.685,0.658,6,-7.548,1,0.0326,0.365,0.133,0.333,0.529,102.028,216afVgCJWieLyqPDwziwq,4,Back To You (Joey Pecoraro Remix),5YOxoeO5DRUWEBbDt9A3jU
6192,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),17639,2021-05-28 07:51:00,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4356Typ82hUiFAynbLYbPn,4,Raymond v Raymond (Expanded Edition),6A1F3Fkq5dYeYYNkXflcTX
6206,Cheat Codes,No Promises (feat. Demi Lovato),223503,2021-05-28 08:15:00,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,1louJpMmzEicAn7lzDalPW,4,No Promises (feat. Demi Lovato),6301sWkK7hVwcrhcEwKPcH
6208,Ed Sheeran,Galway Girl,42320,2021-05-28 08:23:00,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,4,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu
6213,Jason Derulo,Want to Want Me,3386,2021-05-28 08:36:00,0.772,0.643,0,-6.24,0,0.063,0.0102,0.0,0.0705,0.669,114.031,7er44eu4pfJWAGcSs5Y5d0,4,Some Pop Music,3DnyY9D3jNHBDKaapakSND
6236,Dua Lipa,New Rules,1889,2021-05-28 15:07:00,0.825,0.345,9,-6.018,0,0.0372,0.601,0.0,0.121,0.506,116.072,7N41iQt1dpeyYdvKX8dViZ,4,Smooth Acoustic,4a870BNQ6iQ1R50321lUNC
6237,Miley Cyrus,We Can't Stop,1726,2021-05-28 15:07:00,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,2y4lAQpi5VTNLu2ldeTdUH,4,Bangerz (Deluxe Version),3RDqXDc1bAETps54MSSOW0
